EV,P/B,EV/T12M EBITDA,P/S,P/E,Log CAP,date
-0.4837813538833075,-0.33689099487450636,-0.12948564279034516,0.4989194333001453,-0.09064728192229918,0.016032510759631087,2008-06-01
-0.3855254488023405,-0.1283404278504422,-0.12570736020398282,-0.6781448161423813,-0.08129135289101383,0.19759496444896385,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
-0.04508402416329575,0.7688014019249313,0.5995962942385608,1.9500112244986672,0.18269988426309378,0.5023203890779786,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
-0.5035883739598387,-0.23059913873272464,-0.22783572322425152,-0.4663938038996837,-0.0498721882337122,0.034470949390510965,2008-06-01
-0.563352711748064,-0.09282946759748115,-0.21784997950909085,-0.18958219854131425,-0.14304724970065327,-0.1651487901581452,2008-06-01
-0.03331080287976808,-0.16684009335546243,-0.21597072900802056,-0.5240212174944541,-0.10933311997273136,0.44909418595836087,2008-06-01
0.059116453438841275,0.03960552534591489,-0.1532947575596942,-0.43671514530350275,-0.09441671434743742,0.5193161426385886,2008-06-01
0.17269722725632453,-0.045331549720669884,-0.1253235974700801,0.007572752096704128,-0.11220486197908955,0.5856048329407604,2008-06-01
-0.24292381756995793,-0.046962482963056995,-0.2051066829534123,-0.653493689876701,-0.09505593931230785,0.240556253864452,2008-06-01
1.426938957491019,0.12439798564223865,0.12026477064346995,0.4609696731279793,-0.04997800294974231,0.8691811652492839,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
-0.25822802846126436,0.3634220984218415,-0.06557134416973465,-0.2711579650652435,-0.06445206836868088,0.26159260442633286,2008-06-01
-0.2524397342790483,-0.2886298323768735,-0.13716485378524484,-0.5867302229071499,-0.22591404969203793,0.2959266267525104,2008-06-01
-0.469245589826865,0.5770823873284584,1.0030060975904131,3.692429593429101,0.3700266249859096,0.08558391161906281,2008-06-01
-0.4910563305022103,-0.2455908699164408,-0.17775666460836245,-0.4274439432101602,-0.1254264974804258,0.1041525220441537,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
-0.36815472879122896,-0.23676133477662087,-0.22715128041017754,-0.5881357695801931,-0.12346025189648922,0.09136437990150222,2008-06-01
-0.4916099782285681,0.022107138144342637,-0.0674862015224041,0.12036787260841936,-0.055833373014654485,0.02378827004773085,2008-06-01
1.188810317558638,-0.07458390408289413,-0.1369512126756495,0.20948493762809955,-0.06097839674818417,0.8703509972635719,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
-0.5628840650365075,0.05755382516607665,1.6306045512446807,2.0790512209815164,0.5082423274646842,-0.20664206056569,2008-06-01
-0.49003063753014636,0.13967894636647665,0.32120610316843495,3.1394280668177466,0.06716582636549494,0.03317263436330296,2008-06-01
2.3523659617524983,0.15231667045650105,-0.47627659578258397,-0.248993575221101,-0.0811387021531343,0.9574506861255546,2008-06-01
-0.5645176662852548,-0.17415117340754266,-0.36350969676783546,-0.6382218846792125,-0.13658387868543692,-0.012020560320274357,2008-06-01
-0.4736813864264908,0.8638534767558775,-0.08115923253650682,-0.23826276696729054,-0.05191042251789878,0.0023401547408948386,2008-06-01
-0.5506520898489411,-0.13430980420065713,-0.14957186340915293,-0.5055058430514815,-0.08443717235856478,-0.16219065981535893,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
0.10733059724066427,0.0063119915702879986,-0.06716573985801104,-0.40444163131093425,-0.10020443238078935,0.5145336528300318,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
0.027410770616620256,-0.03291074778603687,-0.19311904291500626,-0.41644283751922606,-0.0753848101355625,0.4953076526767444,2008-06-01
0.2308596759156533,-0.12763342230694433,-0.19979334943143892,-0.5517537345433445,-0.11748779177695358,0.5334743475024922,2008-06-01
0.01187120822256873,0.1392370679017905,-0.06625183066696426,0.0010045243745985587,-0.09873430169496117,0.5047026798604068,2008-06-01
1.9062121019833347,0.25917895152542303,0.5477764562111539,1.9556604409345524,0.12514101541140277,0.9675722315200929,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
-0.019506082198791953,-0.02171917139862177,0.2907622450510967,1.1226037397193442,-0.07652101733227928,0.5077133595374482,2008-06-01
-0.21532669438785568,-0.0627174587675947,-0.07249489864736187,-0.30824277343861356,-0.07453395573863186,0.2865232558040563,2008-06-01
-0.08062982008887758,-0.08861153679820408,-0.0869354551292701,-0.36635672242020656,-0.08056799655356207,0.45992556456942213,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
0.24825389341597834,-0.33689099487450636,-0.11189190178348316,-0.7225276553180909,-0.22591404969203793,0.5417244164649667,2008-06-01
0.24825389341597834,-0.33689099487450636,-0.11189190178348316,-0.7225276553180909,-0.22591404969203793,0.5417244164649667,2008-06-01
-0.43907034406206447,-0.08677974970823231,0.02060910565092526,-0.18785229494372266,-0.06302617170348822,-0.005454353347099724,2008-06-01
-0.45247945789329413,-0.2431565212837152,-0.04789847682598545,-0.3886832907266232,-0.09422416625761215,-0.025325694539404465,2008-06-01
-0.20118850007566172,-0.1808677260707724,-0.24569058114284117,-0.5230211169770964,-0.09139926027310333,0.3780441433428516,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
-0.46001684172120394,-0.09195374482201217,-0.44256877626865004,-0.7012822767601691,-0.22591404969203793,0.17663602307066267,2008-06-01
0.4475247770138829,0.13092171861178714,-0.05959730573475335,0.1233681741604924,-0.04524409540800174,0.603521696429856,2008-06-01
-0.5835682157443376,-0.010881097782955559,0.07206891884549542,0.06730848570103933,-0.005592198910062268,-0.3135300681162661,2008-06-01
-0.3120381976899629,-0.15024153139106933,0.2284977305545837,0.8207085321958963,1.818584986083765,0.0892413064307634,2008-06-01
-0.566577825750166,-0.007418377450596691,0.7562941354930653,1.037730344462506,5.005905505661961,-0.28601845885336935,2008-06-01
-0.14058142825642028,0.016081522716803978,-0.005463022353396868,1.014133378201608,-0.010619265255230518,0.4153571875895497,2008-06-01
0.09265291274818431,0.04443405184184914,-0.04812398688611384,-0.1936096303544572,-0.05567378360687136,0.5264983814696289,2008-06-01
-0.22943182078200083,-0.1753000574157267,-0.18866423014825864,-0.37422237784050594,-0.084702576482378,0.21980639051832498,2008-06-01
-0.32165667902628814,-0.24063379695805234,-0.15357169973879928,-0.4996403886658974,-0.12014616968377566,0.08374039594173283,2008-06-01
-0.45028552483307294,0.09025283155285302,-0.0034967328817507386,-0.20290786219151208,-0.006305147242658597,0.07934412556550488,2008-06-01
-0.1107017901856105,-0.22212310636465363,0.02798368024880935,-0.16668800561693783,-0.1510935047876315,0.4783337274620219,2008-06-01
-0.44192207726621235,-0.04819974266417823,-0.47627659578258397,0.41588406061574823,0.4948550312193991,0.19170862235088937,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,0.4657391426624015,2008-06-01
-0.11124087663932196,-0.2509898213395154,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,0.31314288400125706,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-0.04894977300610497,2008-06-01
-0.5249728878363575,-0.21680449648061287,0.2550841797486724,0.6412040042020549,0.933548099206697,-0.04894977300610497,2008-06-01
0.5210337992324351,-0.1716846881592035,-0.14213398774175906,-0.2559402193551798,-0.09522506939120844,0.6360372993383955,2008-06-01
-0.21019346013076393,-0.1797590128321053,0.056833142677871096,-0.2901598748950388,-0.09678713745325951,0.3371828456969884,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
-0.11633019809922347,0.043654738913220845,-0.16087110431664062,-0.34667906899760204,-0.07668494340875215,0.4458405264955677,2008-06-01
0.014886259371202894,-0.11326032097378881,0.03120807847696148,-0.22388294331231035,-0.09351902392865738,0.359534983153004,2008-06-01
-0.5886119778654596,-0.07934012319369793,0.03740762697207118,1.1607427080974966,0.07657986675722307,-0.3799609012603529,2008-06-01
0.42474052954555613,-0.1833583137808217,-0.05667358758677246,-0.5233725036453573,-0.04533950211917643,0.6236257677826071,2008-06-01
-0.4886027756450578,0.16341987115097886,0.3273383942771906,0.5982807711868131,0.048767943116062716,0.04966076543039728,2008-06-01
-0.5538064839105941,-0.17946174913768004,-0.210467492277518,-0.41552382623300554,-0.1099740796050777,-0.20841808995674607,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
1.4501995752013035,0.040794580123615864,0.01638375926115046,0.38874619792852977,-0.06382758807735564,0.920456884606506,2008-06-01
-0.5137841285593429,1.0304818287120796,2.7387530740821013,2.00880091707307,2.4528930359937453,0.0014860110592583623,2008-06-01
-0.1921270002228188,-0.06721658495349021,-0.022799602765375546,-0.6039751993956411,-0.01701932090757637,0.4036324154717702,2008-06-01
1.847785736659672,-0.23886628309930769,-0.27334523588490667,-0.5563217612307348,-0.16777059790096746,0.8944080971263412,2008-06-01
-0.4792565431062144,0.18611635592804116,-0.0838376590401375,-0.14360460448657486,-0.0860304644351821,0.04159757759488499,2008-06-01
-0.4082902330343139,-0.056105350105108955,-0.029121797082660283,-0.4473378345824637,-0.07073676863387914,0.16549413909148222,2008-06-01
-0.3091533815033419,-0.33689099487450636,0.11381597418716569,-0.7225276553180909,-0.22591404969203793,0.3070521702119603,2008-06-01
0.8367465087049181,-0.20558078347758418,-0.1600956662151464,-0.13663093060878362,0.015226412801993213,0.6507149605240969,2008-06-01
-0.47202623250572284,-0.14869093968771607,-0.1939340441849441,-0.5506725447948497,-0.13306076904187697,0.08856176448081482,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
-0.2573979621047447,0.3702430950858153,1.301652630903654,3.403724900837289,0.2944861930790032,0.36146936502436333,2008-06-01
-0.041901274335553275,-0.2124339167571715,-0.07799813537786443,-0.12281873157176315,-0.10843542955395132,0.4059646892996186,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,0.10313958538568589,2008-06-01
-0.33527308536333444,-0.2829898563366973,-0.22741239732190519,-0.43433652785681426,-0.12770671787750093,0.17491313467358433,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
0.1866851177802903,0.10424832765254943,-0.16618839415545839,-0.42190284574912457,-0.09817226943276844,0.5644463871994087,2008-06-01
-0.40110955368652307,-0.2037329280798057,0.009970569656445409,-0.5149932830945229,-0.08119507884610117,0.09330050632925137,2008-06-01
14.491881733466956,-0.25372143366666633,0.07804691359732106,-0.520426261580709,-0.22591404969203793,0.8285894229566249,2008-06-01
-0.3793509826193936,-0.0878482921773825,0.23349060241216407,1.3256782042303714,-0.02313749309508792,0.091004061031156,2008-06-01
-0.24836075664916715,-0.23454390829928662,-0.09924355683206927,-0.08768006474568367,-0.12528772408235353,0.26405787302901257,2008-06-01
-0.5807129107651593,0.055866652846365834,-0.14184913292896528,-0.34335441052098065,-0.09874297503234068,-0.3173680424193594,2008-06-01
0.0811075905966402,-0.0066470986758717585,-0.05034743695264331,-0.09789730786895906,-0.08257587415692035,0.5165302556280988,2008-06-01
-0.6316741547984221,0.22790199037954573,-0.47627659578258397,0.17807637543432694,0.07951665879392765,-0.161993808255494,2008-06-01
-0.3673263134956259,-0.09620381223690276,0.028976715776743323,0.641501331382891,-0.053771720719543205,0.23671620098817728,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,0.36687012181453094,2008-06-01
-0.48432802527471547,0.07677152130297318,0.04878599421644602,0.2225943633285984,-0.043922278791363296,0.013400054076884924,2008-06-01
-0.3164073402372911,0.002407392773242995,-0.06229947013945019,0.1016092304720354,-0.04891031511832372,0.27835314266551464,2008-06-01
-0.35303640084575055,-0.007868290069186266,-0.21209749481739368,-0.5946229080711616,-0.10182027513459344,0.25347026139317996,2008-06-01
0.9871058454917099,0.02883172496147579,-0.16974116668169226,-0.2838619446100568,-0.11473313982521886,0.5755460186883318,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
-0.4639259604335148,-0.12406625797384149,0.45861689980669224,1.9138724571552301,0.07380092946082571,-0.036116562681367294,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,0.0493302548649669,2008-06-01
-0.5364817013553149,-0.14076122978507521,0.4184761091038315,1.3053788667023825,0.1386159123642209,-0.3030793456882293,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
-0.49668698301506214,0.2067078923824165,0.055393043346524604,0.04317092456589401,-0.02596153174585878,-0.008975389448259704,2008-06-01
-0.24729053323851174,-0.05251408331029591,-0.034775373853248526,-0.15763304147329424,-0.062073839259217216,0.28792865522009,2008-06-01
0.09089638428971102,-0.16532967242162608,-0.1592054949251657,0.1063664653654124,-0.04232031337736645,0.45181321256792994,2008-06-01
-0.4101076624413982,-0.16440574472273684,-0.040401256405926185,-0.222612545357829,-0.044750582511107216,0.15380126272511038,2008-06-01
-0.1502958262894829,-0.22793179963680088,-0.26349796325929853,-0.5831352669934048,-0.13669316273641885,0.3886734101049452,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
-0.13857876668664296,1.4916101261507568,0.8769103671270212,-0.15833581480981587,0.353970542828947,0.43376454554604943,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,0.2332407895524852,2008-06-01
0.13167245497518384,-0.1343821115857876,-0.16908046176868438,0.1701026010391781,-0.1337182080152444,0.5485791096841781,2008-06-01
-0.5380238208738747,0.004375760479572265,0.04975529184331383,-0.07124598056856342,-0.030341567122515036,-0.14256558311851963,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
-0.26896574832598696,-0.06220327291777809,-0.09833360395786683,0.06587590928428375,-0.07793477132514061,0.3573167567281477,2008-06-01
-0.5893988048045609,1.6534420882266379,-0.47627659578258397,5.59032304819308,-0.22591404969203793,-0.3651972481806808,2008-06-01
-0.560428916363251,-0.08073003181898353,-0.03404345523704223,-0.26221111989644935,-0.07295454100182173,-0.24109294757120914,2008-06-01
-0.5776868354707331,-0.21265887306646628,-0.20200888686427965,-0.4033604415624395,-0.07023631706708099,-0.3370655617806617,2008-06-01
-0.27877899459277955,-0.15817927544761354,-0.19597945999347738,-0.5071276276742236,-0.11667856939944461,0.30013048127382974,2008-06-01
-0.17255715444438774,-0.02567197511908711,-0.47627659578258397,-0.4839901670564359,-0.0801412683544898,0.1305475870132816,2008-06-01
-0.14191541467428065,-0.20747684379878303,-0.1623309852322089,-0.39052131329906437,-0.11631255456202898,0.21681030331867981,2008-06-01
-0.37574849424042306,-0.2247020697676402,-0.15697413222494755,-0.39060240253020145,-0.1071760609664454,0.0321020810759996,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-06-01
-0.3063082450106484,0.12126466561991858,0.14915379624097524,1.1437680290461292,-0.004182781585890717,0.3160472614084868,2008-06-01
1.5469727462312246,0.38852882936991917,0.4651013031145957,0.7549721954874153,0.10416975296146774,0.9371462237124276,2008-06-01
-0.42200749569286555,-0.09507099653652551,0.14874233928916195,-0.2507234788186926,-0.08837053086017588,0.14053432050558823,2008-06-01
-0.19691140718732178,0.6426491173339822,-0.13689582423982846,-0.4470405074016276,-0.08393585345802866,0.41400013504414096,2008-06-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-07-01
-0.3964915076802397,-0.11444937575148978,-0.10971592751908603,0.3093598406453025,-0.08274066756713115,0.1928281880071678,2008-07-01
5.9477342203614185,-0.04153942907827219,-0.25449338612153866,-0.42165957805571325,-0.13165915772134698,1.2685132823507579,2008-07-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-07-01
-0.3623646871357799,-0.22561796331262607,0.3926136658922604,-0.41919987137788767,-0.22591404969203793,0.07317061173908737,2008-07-01
3.387777534823917,-0.051116140531106954,-0.11070896304702,-0.5622683048474559,-0.07410896220703549,1.0371007103980145,2008-07-01
-0.22991308093612592,-0.08183071090374726,-0.47627659578258397,-0.35076056029816977,-0.08046912050743556,0.24004558053635677,2008-07-01
-0.5215279236242405,-0.19946679235710837,0.1936148849378754,1.2975402410257952,0.07692246358371398,-0.24250375527050239,2008-07-01
-0.49359202714640876,-0.2049942902426371,-0.307864100351934,-0.465826179281724,-0.09529358875650662,-0.15168369136818435,2008-07-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-07-01
2.0339882155006146,-0.1876244495035191,-0.25649528244478403,-0.4527167535812251,-0.11107993012096616,0.784279297365122,2008-07-01
-0.5672230621641248,1.2844414335980747,-0.47627659578258397,5.395817012438874,-0.22591404969203793,-0.18054628668367054,2008-07-01
-0.23740852088711764,-0.2536009213581155,-0.2740019844810701,-0.6764419422885021,-0.1488236923954118,0.2907684507659886,2008-07-01
0.47124059944981184,-0.059873368285796445,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,0.707662231119238,2008-07-01
0.3821465293141084,-0.12233088073071034,-0.17083311013073518,-0.4549331925656393,-0.11488058656067066,0.6133208142117834,2008-07-01
0.4367978779252226,0.10815292644959444,0.8085649936407292,-0.39122408663558594,-0.091710633085028,0.6275287127882107,2008-07-01
0.057469357478696616,-0.14236002641184878,-0.11012738447089933,-0.12106179823045919,-0.05647346531326288,0.4740954314996537,2008-07-01
-0.05088511105473097,-0.20848914719060951,-0.2717033643944979,-0.6100028322434994,-0.15895675245590196,0.41407416381300544,2008-07-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7152566542594638,-0.22591404969203793,-0.8526077173206643,2008-07-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-07-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-07-01
-0.5093182091366427,-0.2511183678019696,-0.07309230249086002,-0.6708197555963293,0.2353791335050683,-0.16289516334080842,2008-07-01
-0.4277417342009281,0.09386016665547284,-0.012932548555545618,0.8965810227965159,-0.03287938563976181,0.16207976906589835,2008-07-01
-0.259993530797366,-0.21134930598021456,-0.015250950226339599,-0.10343840532999472,-0.030076162998701805,0.3213540973671969,2008-07-01
-0.425098254612875,0.17252256752351397,-0.18825672951328973,-0.5213182431232173,-0.08632622523982363,0.14696828218183502,2008-07-01
0.17239029412805337,-0.12714333891883786,-0.17160459191538507,-0.5558081961001998,-0.10211690327297292,0.46517490147067153,2008-07-01
-0.3391536328882864,-0.22008243127319388,-0.18238159899941747,-0.3993870692367213,-0.14121197151114737,0.21769082640420853,2008-07-01
3.5313991179762163,-0.1960442427942664,-0.22636792967499456,-0.2790776799729675,-0.11220486197908955,0.9964522106031998,2008-07-01
-0.3613235169740648,0.05277350359356267,-0.16106100752516986,-0.6025155932351732,-0.09413656555007902,0.20957540867364977,2008-07-01
-0.2823928325091096,-0.004236852504856282,0.02253187563728348,0.35220198442940714,-0.020677734614256798,0.34997388877863866,2008-07-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-07-01
-0.5602264384474797,-0.18111678484177732,-0.2234600367943911,-0.5075330738299091,-0.13145359962545242,-0.28538108541412366,2008-07-01
-0.4843765899661671,-0.21092349582333517,0.10483117863362768,-0.4044686610546466,-0.10585424434980696,-0.20179537520174842,2008-07-01
-0.3282052882670651,-0.18830735258530676,-0.13140841277670331,-0.376790203493181,-0.11231501336380943,0.16741022387796267,2008-07-01
-0.41386337409404983,0.3475787469243667,-0.1761899631379965,-0.18936596059161534,-0.098611140304172,0.13407217402349655,2008-07-01
-0.04470992931162396,0.2442755960346441,0.1453517757535468,0.626256555929115,0.08383598080892726,0.27219988185531924,2008-07-01
0.05334113424537992,-0.16652676135323044,-0.1170469826316822,-0.27110390557781877,-0.09097860341019676,0.3650154761526487,2008-07-01
1.3809399740298705,0.28680037264526015,0.12354060099059869,0.6851813972220788,-0.010336514456658265,0.8659878981772554,2008-07-01
-0.5227624532056244,-0.0186260221458186,-0.21360880785193861,-0.5245347826249891,-0.13536267278240088,-0.12104452760797774,2008-07-01
-0.44806804607748024,0.03457614500239592,-0.11951572434256189,-0.42198393498026165,-0.04996932961236281,0.0912676712657653,2008-07-01
-0.2656035164263533,-0.18441078794216512,-0.12982588603895998,-0.4301198878376847,-0.09240536740912736,0.33259956806601537,2008-07-01
-0.5277642880206952,0.00014176137248846516,-0.14717037908462735,-0.269509150698789,-0.07011489034376775,-0.15102499060823757,2008-07-01
-0.5607863303777604,0.05613177992517749,-0.14639494098313308,-0.5065600030562638,-0.06945224736797262,-0.17787933563691163,2008-07-01
-0.5284116937117707,-0.09602706085102829,0.001151939410370484,-0.016510749551016453,-0.032051949253755846,-0.11908338763247464,2008-07-01
-0.5292203700920536,-0.06920905512152965,-0.21618041380077158,-0.4116856026258492,-0.13410330419489497,-0.09244525192615363,2008-07-01
-0.5829997521565607,-0.011965708559912556,0.6837629787854421,1.2254248848011953,0.26541837018528874,-0.23902521852779635,2008-07-01
-0.6245484862092933,-0.14105045932559704,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-0.6497595761899344,2008-07-01
-0.47106175532874023,-0.2837450668036155,-0.18014232366551058,-0.5269674595591023,-0.16083452999856745,-0.19028962176007244,2008-07-01
0.3171943668075707,0.02191431845066142,0.2145952331635081,1.2777004091409168,-0.02000121429865445,0.6855386543180522,2008-07-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-07-01
-0.44817316563109694,-0.09413100052982949,-0.1059495138832568,0.44913064538196174,-0.048599809640137014,0.0353205515212633,2008-07-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-07-01
-0.3676763052682225,-0.13532210759248364,0.1476622647906521,1.3299489037369256,-0.05344386856659744,0.15161679132729033,2008-07-01
-0.2213320895226295,-0.05123665283965773,0.053549399697053586,0.12001648594015867,-0.05311948574860351,0.2667316764904512,2008-07-01
-0.42647885337278196,-0.17289784539861464,-0.17755489244930014,-0.5475641242679273,-0.1255756788833535,0.03218401406384094,2008-07-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,1.1739872825165574,-0.01314494110014597,-0.1706885514901504,2008-07-01
-0.4227981233862484,-0.1517439181710023,-0.16620817573968016,-0.45198695050099114,-0.11399677348169784,0.11147968106355743,2008-07-01
2.738448746442683,-0.11522868868011812,-0.032025733646419426,-0.08808551090136922,-0.07054595521152977,0.9823489442126282,2008-07-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-07-01
-0.12474228417321549,-0.04687410727011975,-0.08892152618513806,-0.22117996894107345,-0.029416989357858483,0.3244213507420882,2008-07-01
-0.28352587456960476,-0.20869803519209754,-0.2682376308388399,-0.448608232536945,-0.10029290042206043,0.16232648641714625,2008-07-01
-0.4286575668450096,-0.10577248953583414,-0.229960265369672,-0.4491758571549047,-0.10859154962678264,0.1926332762165419,2008-07-01
-0.46523632884676636,0.43157582598425526,0.0046532798176276225,0.8046528644307495,-0.0505140151997965,0.09321267670912256,2008-07-01
0.5035579250195305,-0.10788547201242435,-0.2634109242887226,0.11477271565995908,-0.13208762058789514,0.6892727718993198,2008-07-01
-0.5922583383676744,-0.21221699460178012,-0.2144673286071644,-0.44836496484353366,-0.10777191924441824,-0.36931378361417766,2008-07-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-07-01
-0.4653877097413407,-0.154346984035699,-0.07914546726272836,-0.6460605103557995,-0.09505246997735604,-0.16038557635085113,2008-07-01
-0.49941426448973253,-0.03159314654588176,-0.14270369736734667,-0.08530144729899523,-0.10851522425784288,0.06300894471662921,2008-07-01
-0.27856466398787294,-0.10476018614400764,-0.2123981748975649,-0.44690535868306575,-0.11973158415703472,0.30961219975853843,2008-07-01
-0.5368811481268465,0.11076402646819457,0.06701274591840538,-0.0893559088558506,-0.01914775790050993,-0.049874033910826475,2008-07-01
-0.1948450215957969,-0.152531265253534,-0.1523848046854918,-0.09919473556715286,-0.0934071378764616,0.31397515940710513,2008-07-01
-0.2373080848630536,-0.2450284791432039,-0.18873940016830146,-0.554429679170869,-0.11944536402351065,0.3119848313077685,2008-07-01
-0.22622619562577356,-0.039458583217295506,-0.08727569837788499,-0.2984309764710237,-0.0809739087429235,0.38866167515070277,2008-07-01
-0.6106156787532265,0.009212321129409952,0.020704057255189853,-0.3511389767101429,0.0022875280992292464,-0.516309641050547,2008-07-01
-0.01322591949477279,-0.13371527681180664,-0.023092370211858018,-0.25891349116354034,-0.06891016378175278,0.36315826990663824,2008-07-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-07-01
2.7817162605191728,0.20753541023446515,-0.11102151207772429,0.39861205438354447,-0.10325484513716561,1.070930438039332,2008-07-01
0.0345089360860819,-0.2463862511528759,-0.2072787009009651,-0.6351675236397148,-0.1608319279973536,0.4682705335966409,2008-07-01
-0.6316741547984221,-0.33689099487450636,-0.47627659578258397,-0.7225276553180909,-0.22591404969203793,-2.8682520397154607,2008-07-01
0.037381679642971156,0.5093705382307309,-0.11979266652166695,0.010951470060750283,-0.15766182318514,0.5063647651591672,2008-07-01
-0.5950679740377749,0.1184446775998305,-0.10860024616897695,-0.013375299280381649,-0.08338769853564315,-0.3721523109103637,2008-07-01
